,loss,mae,mse,mape,r2,val_loss,val_mae,val_mse,val_mape,val_r2
0,14.396422386169434,14.396422386169434,257.5455322265625,62.36066818237305,-6.965770721435547,7.29860782623291,7.29860782623291,76.03810119628906,30.3347225189209,-2.264893054962158
1,6.042810916900635,6.042810916900635,48.82298278808594,27.550119400024414,-1.179222583770752,5.509235858917236,5.509235858917236,39.04130554199219,26.762893676757812,-0.6763396263122559
2,4.850439071655273,4.850439071655273,30.719167709350586,23.48874282836914,-0.37115561962127686,4.404300689697266,4.404300689697266,25.210567474365234,21.658660888671875,-0.08248114585876465
3,3.7109625339508057,3.7109625339508057,19.111507415771484,18.290674209594727,0.14695441722869873,3.209831953048706,3.209831953048706,15.41781997680664,16.3740177154541,0.3379959464073181
4,2.669076442718506,2.669076442718506,11.851675033569336,13.348821640014648,0.4709983468055725,2.294755220413208,2.294755220413208,10.108152389526367,11.702826499938965,0.5659802556037903
5,2.1203174591064453,2.1203174591064453,8.631409645080566,10.442679405212402,0.61473548412323,1.9504058361053467,1.9504058361053467,7.986015319824219,9.91084098815918,0.657099723815918
6,1.844246745109558,1.844246745109558,6.909838676452637,9.016168594360352,0.6915781497955322,1.7306740283966064,1.7306740283966064,6.44921350479126,8.698906898498535,0.7230862975120544
7,1.6597603559494019,1.6597603559494019,5.707552909851074,8.083757400512695,0.7452423572540283,1.5794821977615356,1.5794821977615356,5.416311264038086,7.89167594909668,0.7674366235733032
8,1.510117530822754,1.510117530822754,4.824317455291748,7.300497531890869,0.7846657037734985,1.4367011785507202,1.4367011785507202,4.615760803222656,7.090909481048584,0.8018103241920471
9,1.3858791589736938,1.3858791589736938,4.203667163848877,6.647729873657227,0.8123685717582703,1.3249446153640747,1.3249446153640747,4.052706718444824,6.437305927276611,0.8259865045547485
10,1.288867712020874,1.288867712020874,3.7675087451934814,6.111695766448975,0.8318365812301636,1.2411541938781738,1.2411541938781738,3.671501874923706,5.934887886047363,0.8423545360565186
11,1.2079683542251587,1.2079683542251587,3.4416723251342773,5.657698154449463,0.846380352973938,1.1852970123291016,1.1852970123291016,3.409912109375,5.612320899963379,0.8535865545272827
12,1.1527297496795654,1.1527297496795654,3.2065117359161377,5.361200332641602,0.856876790523529,1.1265387535095215,1.1265387535095215,3.2184712886810303,5.243460655212402,0.8618065714836121
13,1.1094385385513306,1.1094385385513306,3.013741970062256,5.143909454345703,0.8654810786247253,1.094309687614441,1.094309687614441,3.070659637451172,5.085920333862305,0.8681532740592957
14,1.0715330839157104,1.0715330839157104,2.845817804336548,4.961287021636963,0.8729764223098755,1.0676547288894653,1.0676547288894653,2.9395625591278076,4.949906349182129,0.8737822771072388
15,1.037294626235962,1.037294626235962,2.6963987350463867,4.79739236831665,0.8796457648277283,1.041198492050171,1.041198492050171,2.81561541557312,4.831597805023193,0.8791042566299438
