,loss,mae,mse,mape,r2,val_loss,val_mae,val_mse,val_mape,val_r2
0,13.101288795471191,13.101288795471191,223.46865844726562,56.751705169677734,-5.917201995849609,6.523068904876709,6.523068904876709,57.045257568359375,28.747482299804688,-1.4493861198425293
1,5.548703193664551,5.548703193664551,40.578819274902344,26.130075454711914,-0.811242938041687,5.022019386291504,5.022019386291504,32.52516174316406,24.388891220092773,-0.3965522050857544
2,4.258316993713379,4.258316993713379,24.272958755493164,20.761445999145508,-0.08342790603637695,3.6794815063476562,3.6794815063476562,18.628841400146484,18.352590560913086,0.2001224160194397
3,2.9686362743377686,2.9686362743377686,13.819019317626953,14.86098575592041,0.38318562507629395,2.470318078994751,2.470318078994751,11.287678718566895,12.799051284790039,0.5153342485427856
4,2.223928928375244,2.223928928375244,9.314826011657715,11.035061836242676,0.5842310190200806,2.000854253768921,2.000854253768921,8.412537574768066,10.210512161254883,0.6387858390808105
5,1.8880060911178589,1.8880060911178589,7.231942176818848,9.252323150634766,0.677200973033905,1.746754765510559,1.746754765510559,6.6431145668029785,8.803035736083984,0.7147606611251831
6,1.6832764148712158,1.6832764148712158,5.872105598449707,8.200139045715332,0.737897515296936,1.5811785459518433,1.5811785459518433,5.487799167633057,7.910305500030518,0.7643671035766602
7,1.5233453512191772,1.5233453512191772,4.918481349945068,7.380777359008789,0.7804626822471619,1.4488588571548462,1.4488588571548462,4.667228698730469,7.18307638168335,0.7996004223823547
8,1.3883639574050903,1.3883639574050903,4.23554801940918,6.651137828826904,0.8109455704689026,1.3223540782928467,1.3223540782928467,4.042506694793701,6.432225704193115,0.8264244794845581
9,1.2794108390808105,1.2794108390808105,3.7490220069885254,6.060687065124512,0.8326617479324341,1.2341604232788086,1.2341604232788086,3.6342356204986572,5.91049337387085,0.8439546823501587
10,1.1958822011947632,1.1958822011947632,3.4027259349823,5.595187187194824,0.8481187224388123,1.1592516899108887,1.1592516899108887,3.334056854248047,5.461127281188965,0.8568435907363892
11,1.1405811309814453,1.1405811309814453,3.142669916152954,5.301623344421387,0.8597263693809509,1.1090028285980225,1.1090028285980225,3.141876220703125,5.159876823425293,0.8650953769683838
12,1.0932564735412598,1.0932564735412598,2.942519187927246,5.062464714050293,0.8686600923538208,1.0752463340759277,1.0752463340759277,2.994947671890259,4.979509353637695,0.8714041709899902
13,1.0547488927841187,1.0547488927841187,2.7809860706329346,4.8807477951049805,0.8758701682090759,1.0449422597885132,1.0449422597885132,2.8423140048980713,4.851659774780273,0.8779578804969788
14,1.0158610343933105,1.0158610343933105,2.6189656257629395,4.692802429199219,0.8831019997596741,1.020538091659546,1.020538091659546,2.7225096225738525,4.73831033706665,0.8831019997596741
15,0.9861647486686707,0.9861647486686707,2.490696907043457,4.548369884490967,0.8888273239135742,0.9960787296295166,0.9960787296295166,2.6132142543792725,4.634507656097412,0.8877948522567749
